ID_Transaccion,Valor_Declarado_USD,Aplica_De_Minimis,Aranceles_IGV_USD,Dias_Retencion_Sunat
TRX002320,13.87,True,0.0,0
TRX002321,49.47,True,0.0,0
TRX002322,1.98,True,0.0,0
TRX002323,35.17,True,0.0,0
TRX002324,7.75,True,0.0,1
TRX002325,6.48,True,0.0,1
TRX002326,18.56,True,0.0,1
TRX002327,17.6,True,0.0,1
TRX002328,21.83,True,0.0,1
TRX002329,33.5,True,0.0,0
TRX002330,91.9,True,0.0,1
TRX002331,8.3,True,0.0,1
TRX002332,5.02,True,0.0,1
TRX002333,10.5,True,0.0,1
TRX002334,1.84,True,0.0,0
TRX002335,2.46,True,0.0,1
TRX002336,29.27,True,0.0,1
TRX002337,8.13,True,0.0,1
TRX002338,19.09,True,0.0,0
TRX002339,8.53,True,0.0,0
TRX002340,10.15,True,0.0,1
TRX002341,99.78,True,0.0,1
TRX002342,14.7,True,0.0,1
TRX002343,5.52,True,0.0,0
TRX002344,29.34,True,0.0,1
TRX002345,7.45,True,0.0,0
TRX002346,27.88,True,0.0,1
TRX002347,22.42,True,0.0,0
TRX002348,0.99,True,0.0,0
TRX002349,4.89,True,0.0,1
TRX002350,0.99,True,0.0,0
TRX002351,25.66,True,0.0,0
TRX002352,6.59,True,0.0,0
TRX002353,40.25,True,0.0,1
TRX002354,14.01,True,0.0,0
TRX002355,7.6,True,0.0,0
TRX002356,0.99,True,0.0,1
TRX002357,65.47,True,0.0,1
TRX002358,1.58,True,0.0,1
TRX002359,0.99,True,0.0,1
TRX002360,0.99,True,0.0,1
TRX002361,24.04,True,0.0,0
TRX002362,0.99,True,0.0,0
TRX002363,38.26,True,0.0,0
TRX002364,69.16,True,0.0,0
TRX002365,16.85,True,0.0,0
TRX002366,24.76,True,0.0,1
TRX002367,32.58,True,0.0,0
TRX002368,96.71,True,0.0,1
TRX002369,34.7,True,0.0,0
TRX002370,22.18,True,0.0,1
TRX002371,3.37,True,0.0,0
TRX002372,52.95,True,0.0,1
TRX002373,22.35,True,0.0,1
TRX002374,36.98,True,0.0,0
TRX002375,0.99,True,0.0,0
TRX002376,32.92,True,0.0,1
TRX002377,22.02,True,0.0,0
TRX002378,2.84,True,0.0,1
TRX002379,20.32,True,0.0,1
TRX002380,15.4,True,0.0,1
TRX002381,0.99,True,0.0,1
TRX002382,5.34,True,0.0,1
TRX002383,68.96,True,0.0,1
TRX002384,34.66,True,0.0,0
TRX002385,21.7,True,0.0,0
TRX002386,12.94,True,0.0,1
TRX002387,3.99,True,0.0,0
TRX002388,2.54,True,0.0,0
TRX002389,1.98,True,0.0,1
TRX002390,15.06,True,0.0,1
TRX002391,0.99,True,0.0,1
TRX002392,2.97,True,0.0,0
TRX002393,0.99,True,0.0,0
TRX002394,1.98,True,0.0,0
TRX002395,3.21,True,0.0,0
TRX002396,5.58,True,0.0,0
TRX002397,11.52,True,0.0,1
TRX002398,9.66,True,0.0,0
TRX002399,0.99,True,0.0,1
TRX002400,9.92,True,0.0,0
TRX002401,0.99,True,0.0,1
TRX002402,24.09,True,0.0,0
TRX002403,28.79,True,0.0,0
TRX002404,7.36,True,0.0,1
TRX002405,0.99,True,0.0,1
TRX002406,19.64,True,0.0,0
TRX002407,1.74,True,0.0,0
TRX002408,12.54,True,0.0,1
TRX002409,0.99,True,0.0,0
TRX002410,55.26,True,0.0,0
TRX002411,0.99,True,0.0,1
TRX002412,9.01,True,0.0,0
TRX002413,37.02,True,0.0,1
TRX002414,8.91,True,0.0,0
TRX002415,15.92,True,0.0,1
TRX002416,0.99,True,0.0,1
TRX002417,0.99,True,0.0,1
TRX002418,35.76,True,0.0,0
TRX002419,0.99,True,0.0,0
TRX002420,17.94,True,0.0,1
TRX002421,22.23,True,0.0,1
TRX002422,10.34,True,0.0,0
TRX002423,7.83,True,0.0,1
TRX002424,0.99,True,0.0,1
TRX002425,8.28,True,0.0,0
TRX002426,44.67,True,0.0,1
TRX002427,6.65,True,0.0,1
TRX002428,45.02,True,0.0,0
TRX002429,19.68,True,0.0,0
TRX002430,2.5,True,0.0,1
TRX002431,10.86,True,0.0,0
TRX002432,15.6,True,0.0,0
TRX002433,0.99,True,0.0,0
TRX002434,9.41,True,0.0,0
TRX002435,31.76,True,0.0,0
TRX002436,8.55,True,0.0,0
TRX002437,26.31,True,0.0,0
TRX002438,8.39,True,0.0,0
TRX002439,5.88,True,0.0,0
TRX002440,16.42,True,0.0,0
TRX002441,5.33,True,0.0,0
TRX002442,26.87,True,0.0,0
TRX002443,14.07,True,0.0,1
TRX002444,0.99,True,0.0,0
TRX002445,12.38,True,0.0,0
TRX002446,26.74,True,0.0,0
TRX002447,15.83,True,0.0,0
TRX002448,23.96,True,0.0,1
TRX002449,17.06,True,0.0,1
TRX002450,76.24,True,0.0,0
TRX002451,14.14,True,0.0,1
TRX002452,16.6,True,0.0,0
TRX002453,11.02,True,0.0,1
TRX002454,6.25,True,0.0,0
TRX002455,0.99,True,0.0,0
TRX002456,26.54,True,0.0,1
TRX002457,54.33,True,0.0,1
TRX002458,24.04,True,0.0,1
TRX002459,10.38,True,0.0,1
TRX002460,0.99,True,0.0,1
TRX002461,4.68,True,0.0,0
TRX002462,27.8,True,0.0,1
TRX002463,38.92,True,0.0,1
TRX002464,15.08,True,0.0,0
TRX002465,3.67,True,0.0,0
TRX002466,1.98,True,0.0,0
TRX002467,0.99,True,0.0,1
TRX002468,8.36,True,0.0,1
TRX002469,11.24,True,0.0,0
TRX002470,4.04,True,0.0,1
TRX002471,7.34,True,0.0,0
TRX002472,29.11,True,0.0,1
TRX002473,72.8,True,0.0,1
TRX002474,41.3,True,0.0,1
TRX002475,0.99,True,0.0,0
TRX002476,11.21,True,0.0,0
TRX002477,36.96,True,0.0,1
TRX002478,21.14,True,0.0,0
TRX002479,21.77,True,0.0,1
TRX002480,41.13,True,0.0,0
TRX002481,23.1,True,0.0,1
TRX002482,18.34,True,0.0,1
TRX002483,4.52,True,0.0,0
TRX002484,21.04,True,0.0,1
TRX002485,9.06,True,0.0,0
TRX002486,29.7,True,0.0,0
TRX002487,15.64,True,0.0,1
TRX002488,20.68,True,0.0,1
TRX002489,4.3,True,0.0,1
TRX002490,5.64,True,0.0,0
TRX002491,16.88,True,0.0,0
TRX002492,0.99,True,0.0,1
TRX002493,28.36,True,0.0,1
TRX002494,5.0,True,0.0,1
TRX002495,24.14,True,0.0,1
TRX002496,23.84,True,0.0,1
TRX002497,13.94,True,0.0,1
TRX002498,20.92,True,0.0,0
TRX002499,0.99,True,0.0,1
TRX002500,0.99,True,0.0,0
TRX002501,29.9,True,0.0,0
TRX002502,17.65,True,0.0,0
TRX002503,4.82,True,0.0,1
TRX002504,52.96,True,0.0,0
TRX002505,16.32,True,0.0,0
TRX002506,8.0,True,0.0,1
TRX002507,15.64,True,0.0,0
TRX002508,10.92,True,0.0,0
TRX002509,8.52,True,0.0,1
TRX002510,1.7,True,0.0,0
TRX002511,24.53,True,0.0,0
TRX002512,29.14,True,0.0,0
TRX002513,41.59,True,0.0,0
TRX002514,53.3,True,0.0,0
TRX002515,29.67,True,0.0,0
TRX002516,41.9,True,0.0,1
TRX002517,4.29,True,0.0,1
TRX002518,21.34,True,0.0,1
TRX002519,32.6,True,0.0,1
TRX002520,0.99,True,0.0,1
TRX002521,46.56,True,0.0,0
TRX002522,5.26,True,0.0,0
TRX002523,10.83,True,0.0,1
TRX002524,1.98,True,0.0,0
TRX002525,21.38,True,0.0,1
TRX002526,29.06,True,0.0,0
TRX002527,12.36,True,0.0,0
TRX002528,14.82,True,0.0,1
TRX002529,91.67,True,0.0,1
TRX002530,27.28,True,0.0,0
TRX002531,38.07,True,0.0,1
TRX002532,3.37,True,0.0,1
TRX002533,10.0,True,0.0,0
TRX002534,9.91,True,0.0,1
TRX002535,0.99,True,0.0,0
TRX002536,10.7,True,0.0,0
TRX002537,5.87,True,0.0,0
TRX002538,0.99,True,0.0,0
TRX002539,0.99,True,0.0,1
TRX002540,3.89,True,0.0,1
TRX002541,9.1,True,0.0,0
TRX002542,6.39,True,0.0,0
TRX002543,3.88,True,0.0,1
TRX002544,25.67,True,0.0,1
TRX002545,9.17,True,0.0,1
TRX002546,0.99,True,0.0,0
TRX002547,4.76,True,0.0,1
TRX002548,4.33,True,0.0,0
TRX002549,11.86,True,0.0,1
TRX002550,7.66,True,0.0,1
TRX002551,0.99,True,0.0,0
TRX002552,6.77,True,0.0,0
TRX002553,22.23,True,0.0,1
TRX002554,0.99,True,0.0,1
TRX002555,11.28,True,0.0,1
TRX002556,28.4,True,0.0,0
TRX002557,44.73,True,0.0,1
TRX002558,39.7,True,0.0,1
TRX002559,4.96,True,0.0,0
TRX002560,41.99,True,0.0,1
TRX002561,0.99,True,0.0,0
TRX002562,0.99,True,0.0,0
TRX002563,20.02,True,0.0,0
TRX002564,14.0,True,0.0,0
TRX002565,45.9,True,0.0,0
TRX002566,6.24,True,0.0,0
TRX002567,28.01,True,0.0,0
TRX002568,0.99,True,0.0,1
TRX002569,13.33,True,0.0,0
TRX002570,16.62,True,0.0,1
TRX002571,1.08,True,0.0,1
TRX002572,4.0,True,0.0,1
TRX002573,7.38,True,0.0,0
TRX002574,1.94,True,0.0,0
TRX002575,28.98,True,0.0,0
TRX002576,32.75,True,0.0,0
TRX002577,11.6,True,0.0,0
TRX002578,0.99,True,0.0,1
TRX002579,54.05,True,0.0,0
TRX002580,22.45,True,0.0,0
TRX002581,0.99,True,0.0,1
TRX002582,38.04,True,0.0,0
TRX002583,264.12,False,63.39,2
TRX002584,6.58,True,0.0,0
TRX002585,1.98,True,0.0,1
TRX002586,12.86,True,0.0,0
TRX002587,4.29,True,0.0,1
TRX002588,0.99,True,0.0,1
TRX002589,17.1,True,0.0,0
TRX002590,1.0,True,0.0,0
TRX002591,7.86,True,0.0,0
TRX002592,0.99,True,0.0,1
TRX002593,26.94,True,0.0,1
TRX002594,3.67,True,0.0,0
TRX002595,34.66,True,0.0,0
TRX002596,4.33,True,0.0,0
TRX002597,0.99,True,0.0,1
TRX002598,69.45,True,0.0,0
TRX002599,6.33,True,0.0,1
TRX002600,41.82,True,0.0,0
TRX002601,124.01,True,0.0,1
TRX002602,95.42,True,0.0,1
TRX002603,18.1,True,0.0,1
TRX002604,16.85,True,0.0,1
TRX002605,5.29,True,0.0,1
TRX002606,2.44,True,0.0,0
TRX002607,22.04,True,0.0,0
TRX002608,0.99,True,0.0,1
TRX002609,26.8,True,0.0,0
TRX002610,9.77,True,0.0,0
TRX002611,5.43,True,0.0,1
TRX002612,0.99,True,0.0,0
TRX002613,71.56,True,0.0,1
TRX002614,95.14,True,0.0,1
TRX002615,7.5,True,0.0,1
TRX002616,0.99,True,0.0,0
TRX002617,5.85,True,0.0,1
TRX002618,1.98,True,0.0,0
TRX002619,22.97,True,0.0,1
TRX002620,0.99,True,0.0,1
TRX002621,4.12,True,0.0,0
TRX002622,1.25,True,0.0,0
TRX002623,0.99,True,0.0,1
TRX002624,5.63,True,0.0,1
TRX002625,1.75,True,0.0,0
TRX002626,110.82,True,0.0,0
TRX002627,26.12,True,0.0,1
TRX002628,48.94,True,0.0,1
TRX002629,16.73,True,0.0,1
TRX002630,17.04,True,0.0,1
TRX002631,32.9,True,0.0,1
TRX002632,60.7,True,0.0,0
TRX002633,4.66,True,0.0,0
TRX002634,68.34,True,0.0,0
TRX002635,9.7,True,0.0,1
TRX002636,27.66,True,0.0,0
TRX002637,5.63,True,0.0,1
TRX002638,39.58,True,0.0,1
TRX002639,172.65,True,0.0,0
TRX002640,21.34,True,0.0,1
TRX002641,67.6,True,0.0,1
TRX002642,8.95,True,0.0,1
TRX002643,1.98,True,0.0,0
TRX002644,0.99,True,0.0,1
TRX002645,1.46,True,0.0,1
TRX002646,8.96,True,0.0,1
TRX002647,40.04,True,0.0,0
TRX002648,8.74,True,0.0,0
TRX002649,235.74,False,56.58,2
TRX002650,16.38,True,0.0,0
TRX002651,2.97,True,0.0,1
TRX002652,21.32,True,0.0,0
TRX002653,27.19,True,0.0,0
TRX002654,0.99,True,0.0,1
TRX002655,13.65,True,0.0,0
TRX002656,17.76,True,0.0,1
TRX002657,1.98,True,0.0,0
TRX002658,5.14,True,0.0,1
TRX002659,10.98,True,0.0,1
TRX002660,5.04,True,0.0,1
TRX002661,25.64,True,0.0,1
TRX002662,4.72,True,0.0,0
TRX002663,0.99,True,0.0,1
TRX002664,6.45,True,0.0,1
TRX002665,4.31,True,0.0,1
TRX002666,27.89,True,0.0,1
TRX002667,1.91,True,0.0,1
TRX002668,5.02,True,0.0,0
TRX002669,4.8,True,0.0,0
TRX002670,19.68,True,0.0,0
TRX002671,0.99,True,0.0,0
TRX002672,0.99,True,0.0,0
TRX002673,52.35,True,0.0,1
TRX002674,1.79,True,0.0,1
TRX002675,0.99,True,0.0,1
TRX002676,4.02,True,0.0,0
TRX002677,14.36,True,0.0,0
TRX002678,6.42,True,0.0,0
TRX002679,18.19,True,0.0,0
TRX002680,2.22,True,0.0,0
TRX002681,30.2,True,0.0,0
TRX002682,14.73,True,0.0,1
TRX002683,6.0,True,0.0,0
TRX002684,12.46,True,0.0,1
TRX002685,21.39,True,0.0,0
TRX002686,14.63,True,0.0,1
TRX002687,0.99,True,0.0,0
TRX002688,3.5,True,0.0,1
TRX002689,24.19,True,0.0,0
TRX002690,11.3,True,0.0,1
TRX002691,43.32,True,0.0,0
TRX002692,21.43,True,0.0,1
TRX002693,189.39,True,0.0,1
TRX002694,14.09,True,0.0,1
TRX002695,19.44,True,0.0,1
TRX002696,6.16,True,0.0,1
TRX002697,0.99,True,0.0,1
TRX002698,83.97,True,0.0,1
TRX002699,12.94,True,0.0,0
TRX002700,0.99,True,0.0,0
TRX002701,13.0,True,0.0,1
TRX002702,22.29,True,0.0,0
TRX002703,56.52,True,0.0,0
TRX002704,10.96,True,0.0,0
TRX002705,0.99,True,0.0,1
TRX002706,5.53,True,0.0,1
TRX002707,11.03,True,0.0,0
TRX002708,28.78,True,0.0,1
TRX002709,4.22,True,0.0,1
TRX002710,42.78,True,0.0,1
TRX002711,11.46,True,0.0,1
TRX002712,30.3,True,0.0,0
TRX002713,10.06,True,0.0,0
TRX002714,10.0,True,0.0,1
TRX002715,0.99,True,0.0,1
TRX002716,6.85,True,0.0,0
TRX002717,7.57,True,0.0,0
TRX002718,53.59,True,0.0,1
TRX002719,30.68,True,0.0,0
TRX002720,48.26,True,0.0,1
TRX002721,0.99,True,0.0,1
TRX002722,5.5,True,0.0,0
TRX002723,8.67,True,0.0,0
TRX002724,65.23,True,0.0,1
TRX002725,4.05,True,0.0,0
TRX002726,22.83,True,0.0,1
TRX002727,5.36,True,0.0,0
TRX002728,7.64,True,0.0,0
TRX002729,7.02,True,0.0,0
TRX002730,55.22,True,0.0,0
TRX002731,1.98,True,0.0,1
TRX002732,0.99,True,0.0,0
TRX002733,3.9,True,0.0,1
TRX002734,8.79,True,0.0,1
TRX002735,3.48,True,0.0,1
TRX002736,18.78,True,0.0,0
TRX002737,49.74,True,0.0,0
TRX002738,201.73,False,48.42,6
TRX002739,3.57,True,0.0,1
TRX002740,14.24,True,0.0,1
TRX002741,0.99,True,0.0,0
TRX002742,0.99,True,0.0,1
TRX002743,18.9,True,0.0,0
TRX002744,39.72,True,0.0,0
TRX002745,23.25,True,0.0,0
TRX002746,3.63,True,0.0,1
TRX002747,17.62,True,0.0,1
TRX002748,29.32,True,0.0,0
TRX002749,0.99,True,0.0,0
TRX002750,2.27,True,0.0,0
TRX002751,29.36,True,0.0,0
TRX002752,12.28,True,0.0,0
TRX002753,12.63,True,0.0,0
TRX002754,62.54,True,0.0,1
TRX002755,7.85,True,0.0,1
TRX002756,12.85,True,0.0,1
TRX002757,59.18,True,0.0,1
TRX002758,0.99,True,0.0,0
TRX002759,25.45,True,0.0,0
TRX002760,1.86,True,0.0,0
TRX002761,64.62,True,0.0,0
TRX002762,18.78,True,0.0,0
TRX002763,33.54,True,0.0,1
TRX002764,31.74,True,0.0,1
TRX002765,18.63,True,0.0,1
TRX002766,5.55,True,0.0,0
TRX002767,59.8,True,0.0,0
TRX002768,20.06,True,0.0,1
TRX002769,22.57,True,0.0,1
TRX002770,17.68,True,0.0,0
TRX002771,19.08,True,0.0,0
TRX002772,27.48,True,0.0,1
TRX002773,44.94,True,0.0,0
TRX002774,39.89,True,0.0,0
TRX002775,0.99,True,0.0,1
TRX002776,84.19,True,0.0,1
TRX002777,4.06,True,0.0,0
TRX002778,7.31,True,0.0,1
TRX002779,11.36,True,0.0,1
TRX002780,14.62,True,0.0,1
TRX002781,3.24,True,0.0,0
TRX002782,13.53,True,0.0,1
TRX002783,17.82,True,0.0,0
TRX002784,18.64,True,0.0,0
TRX002785,0.99,True,0.0,0
TRX002786,1.45,True,0.0,1
TRX002787,7.96,True,0.0,1
TRX002788,16.27,True,0.0,1
TRX002789,13.56,True,0.0,1
TRX002790,2.1,True,0.0,0
TRX002791,7.83,True,0.0,0
TRX002792,20.44,True,0.0,1
TRX002793,0.99,True,0.0,1
TRX002794,0.99,True,0.0,0
TRX002795,2.97,True,0.0,0
TRX002796,20.32,True,0.0,1
TRX002797,30.7,True,0.0,0
TRX002798,6.55,True,0.0,0
TRX002799,0.99,True,0.0,1
TRX002800,17.95,True,0.0,1
TRX002801,57.16,True,0.0,0
TRX002802,32.5,True,0.0,0
TRX002803,0.99,True,0.0,1
TRX002804,9.15,True,0.0,0
TRX002805,16.89,True,0.0,0
TRX002806,50.58,True,0.0,0
TRX002807,6.72,True,0.0,0
TRX002808,18.74,True,0.0,0
TRX002809,14.92,True,0.0,1
TRX002810,1.38,True,0.0,0
TRX002811,0.99,True,0.0,0
TRX002812,17.18,True,0.0,1
TRX002813,11.95,True,0.0,0
TRX002814,29.35,True,0.0,1
TRX002815,6.47,True,0.0,0
TRX002816,29.74,True,0.0,1
TRX002817,20.52,True,0.0,0
TRX002818,0.99,True,0.0,1
TRX002819,42.82,True,0.0,0
TRX002820,11.84,True,0.0,1
TRX002821,7.82,True,0.0,0
TRX002822,8.06,True,0.0,1
TRX002823,43.36,True,0.0,1
TRX002824,17.22,True,0.0,1
TRX002825,12.19,True,0.0,1
TRX002826,8.17,True,0.0,0
TRX002827,2.54,True,0.0,1
TRX002828,25.47,True,0.0,0
TRX002829,17.31,True,0.0,1
TRX002830,4.38,True,0.0,0
TRX002831,25.96,True,0.0,0
TRX002832,7.22,True,0.0,1
TRX002833,10.88,True,0.0,1
TRX002834,0.99,True,0.0,1
TRX002835,0.99,True,0.0,1
TRX002836,3.57,True,0.0,1
TRX002837,20.47,True,0.0,1
TRX002838,4.41,True,0.0,1
TRX002839,40.0,True,0.0,1
TRX002840,11.47,True,0.0,0
TRX002841,22.3,True,0.0,1
TRX002842,21.03,True,0.0,1
TRX002843,4.5,True,0.0,0
TRX002844,83.46,True,0.0,0
TRX002845,22.18,True,0.0,1
TRX002846,13.69,True,0.0,1
TRX002847,12.47,True,0.0,0
TRX002848,3.5,True,0.0,0
TRX002849,13.46,True,0.0,0
TRX002850,0.99,True,0.0,0
TRX002851,7.94,True,0.0,1
TRX002852,133.75,True,0.0,1
TRX002853,9.62,True,0.0,1
TRX002854,6.18,True,0.0,0
TRX002855,4.5,True,0.0,0
TRX002856,5.46,True,0.0,1
TRX002857,0.99,True,0.0,1
TRX002858,64.27,True,0.0,0
TRX002859,5.14,True,0.0,0
TRX002860,36.38,True,0.0,0
TRX002861,21.72,True,0.0,1
TRX002862,5.99,True,0.0,1
TRX002863,1.14,True,0.0,0
TRX002864,0.99,True,0.0,1
TRX002865,27.12,True,0.0,1
TRX002866,15.83,True,0.0,1
TRX002867,1.78,True,0.0,0
TRX002868,27.18,True,0.0,0
TRX002869,154.32,True,0.0,1
TRX002870,21.5,True,0.0,0
TRX002871,9.02,True,0.0,0
TRX002872,20.09,True,0.0,1
TRX002873,0.99,True,0.0,1
TRX002874,4.44,True,0.0,0
TRX002875,38.93,True,0.0,0
TRX002876,31.49,True,0.0,1
TRX002877,0.99,True,0.0,0
TRX002878,2.97,True,0.0,0
TRX002879,6.42,True,0.0,1
TRX002880,0.99,True,0.0,1
TRX002881,22.28,True,0.0,1
TRX002882,12.99,True,0.0,1
TRX002883,170.6,True,0.0,0
TRX002884,43.34,True,0.0,1
TRX002885,107.01,True,0.0,0
TRX002886,21.34,True,0.0,0
TRX002887,8.63,True,0.0,0
TRX002888,4.3,True,0.0,0
TRX002889,16.65,True,0.0,1
TRX002890,56.78,True,0.0,0
TRX002891,5.43,True,0.0,1
TRX002892,29.67,True,0.0,0
TRX002893,90.38,True,0.0,0
TRX002894,0.99,True,0.0,1
TRX002895,0.99,True,0.0,1
TRX002896,35.88,True,0.0,1
TRX002897,20.6,True,0.0,1
TRX002898,14.32,True,0.0,1
TRX002899,32.21,True,0.0,0
TRX002900,16.66,True,0.0,0
TRX002901,0.99,True,0.0,0
TRX002902,8.98,True,0.0,1
TRX002903,4.38,True,0.0,1
TRX002904,5.0,True,0.0,1
TRX002905,19.28,True,0.0,1
TRX002906,13.39,True,0.0,0
TRX002907,0.99,True,0.0,0
TRX002908,11.44,True,0.0,1
TRX002909,0.99,True,0.0,1
TRX002910,3.24,True,0.0,1
TRX002911,26.18,True,0.0,1
TRX002912,36.92,True,0.0,1
TRX002913,3.05,True,0.0,0
TRX002914,19.7,True,0.0,0
TRX002915,25.2,True,0.0,1
TRX002916,0.99,True,0.0,0
TRX002917,31.06,True,0.0,1
TRX002918,30.92,True,0.0,1
TRX002919,44.49,True,0.0,1
TRX002920,1.98,True,0.0,0
TRX002921,0.99,True,0.0,1
TRX002922,3.45,True,0.0,1
TRX002923,14.09,True,0.0,0
TRX002924,19.91,True,0.0,0
TRX002925,29.41,True,0.0,1
TRX002926,0.99,True,0.0,1
TRX002927,10.89,True,0.0,0
TRX002928,4.01,True,0.0,0
TRX002929,27.03,True,0.0,0
TRX002930,44.53,True,0.0,0
TRX002931,52.68,True,0.0,0
TRX002932,19.03,True,0.0,0
TRX002933,2.97,True,0.0,1
TRX002934,30.96,True,0.0,0
TRX002935,8.84,True,0.0,1
TRX002936,23.48,True,0.0,0
TRX002937,138.06,True,0.0,0
TRX002938,4.95,True,0.0,1
TRX002939,210.92,False,50.62,5
TRX002940,0.99,True,0.0,1
TRX002941,13.31,True,0.0,1
TRX002942,52.63,True,0.0,0
TRX002943,4.84,True,0.0,1
TRX002944,41.88,True,0.0,1
TRX002945,0.99,True,0.0,0
TRX002946,18.08,True,0.0,1
TRX002947,1.5,True,0.0,0
TRX002948,0.99,True,0.0,0
TRX002949,22.96,True,0.0,1
TRX002950,9.7,True,0.0,1
TRX002951,110.54,True,0.0,1
TRX002952,6.91,True,0.0,1
TRX002953,1.9,True,0.0,0
TRX002954,7.48,True,0.0,1
TRX002955,20.99,True,0.0,0
TRX002956,3.92,True,0.0,0
TRX002957,5.98,True,0.0,0
TRX002958,8.61,True,0.0,1
TRX002959,10.4,True,0.0,1
TRX002960,9.6,True,0.0,0
TRX002961,3.34,True,0.0,1
TRX002962,25.36,True,0.0,1
TRX002963,2.97,True,0.0,0
TRX002964,6.1,True,0.0,0
TRX002965,9.57,True,0.0,1
TRX002966,7.37,True,0.0,1
TRX002967,0.99,True,0.0,0
TRX002968,36.88,True,0.0,0
TRX002969,30.49,True,0.0,1
TRX002970,5.48,True,0.0,0
TRX002971,8.87,True,0.0,0
TRX002972,25.32,True,0.0,0
TRX002973,1.69,True,0.0,1
TRX002974,8.06,True,0.0,0
TRX002975,3.94,True,0.0,0
TRX002976,0.99,True,0.0,1
TRX002977,14.96,True,0.0,0
TRX002978,34.02,True,0.0,1
TRX002979,33.26,True,0.0,1
TRX002980,9.44,True,0.0,1
TRX002981,28.49,True,0.0,0
TRX002982,9.21,True,0.0,0
TRX002983,1.42,True,0.0,0
TRX002984,6.79,True,0.0,0
TRX002985,6.27,True,0.0,0
TRX002986,1.98,True,0.0,0
TRX002987,5.19,True,0.0,1
TRX002988,3.09,True,0.0,1
TRX002989,0.99,True,0.0,0
TRX002990,10.43,True,0.0,0
TRX002991,7.32,True,0.0,0
TRX002992,4.0,True,0.0,1
TRX002993,0.99,True,0.0,1
TRX002994,18.39,True,0.0,0
TRX002995,9.85,True,0.0,0
TRX002996,5.48,True,0.0,1
TRX002997,0.99,True,0.0,1
TRX002998,4.08,True,0.0,0
TRX002999,6.54,True,0.0,1
TRX003000,145.04,True,0.0,1
TRX003001,0.99,True,0.0,1
TRX003002,12.73,True,0.0,1
TRX003003,7.07,True,0.0,0
TRX003004,259.28,False,62.23,3
TRX003005,0.99,True,0.0,0
TRX003006,0.99,True,0.0,0
TRX003007,5.33,True,0.0,0
TRX003008,43.61,True,0.0,1
TRX003009,70.88,True,0.0,0
TRX003010,62.96,True,0.0,0
TRX003011,27.42,True,0.0,0
TRX003012,1.98,True,0.0,0
TRX003013,9.57,True,0.0,1
TRX003014,4.0,True,0.0,1
TRX003015,4.71,True,0.0,1
TRX003016,20.73,True,0.0,1
TRX003017,14.96,True,0.0,1
TRX003018,5.06,True,0.0,0
TRX003019,9.28,True,0.0,1
TRX003020,10.57,True,0.0,1
TRX003021,1.98,True,0.0,1
TRX003022,12.51,True,0.0,1
TRX003023,20.8,True,0.0,0
TRX003024,11.11,True,0.0,0
TRX003025,13.68,True,0.0,0
TRX003026,14.9,True,0.0,1
TRX003027,6.2,True,0.0,1
TRX003028,43.14,True,0.0,1
TRX003029,13.34,True,0.0,0
TRX003030,7.71,True,0.0,0
TRX003031,9.92,True,0.0,0
TRX003032,0.99,True,0.0,1
TRX003033,27.12,True,0.0,1
TRX003034,58.0,True,0.0,0
TRX003035,0.99,True,0.0,0
TRX003036,8.41,True,0.0,1
TRX003037,8.21,True,0.0,1
TRX003038,14.13,True,0.0,1
TRX003039,33.26,True,0.0,1
TRX003040,26.82,True,0.0,0
TRX003041,47.5,True,0.0,1
TRX003042,52.3,True,0.0,1
TRX003043,0.99,True,0.0,0
TRX003044,7.24,True,0.0,1
TRX003045,50.66,True,0.0,1
TRX003046,9.05,True,0.0,0
TRX003047,0.99,True,0.0,0
TRX003048,21.32,True,0.0,1
TRX003049,43.03,True,0.0,0
TRX003050,42.8,True,0.0,1
TRX003051,21.82,True,0.0,0
TRX003052,0.99,True,0.0,1
TRX003053,2.15,True,0.0,1
TRX003054,39.34,True,0.0,0
TRX003055,22.51,True,0.0,1
TRX003056,3.79,True,0.0,1
TRX003057,5.0,True,0.0,1
TRX003058,9.29,True,0.0,1
TRX003059,5.3,True,0.0,0
TRX003060,0.99,True,0.0,1
TRX003061,28.1,True,0.0,1
TRX003062,36.2,True,0.0,1
TRX003063,0.99,True,0.0,0
TRX003064,62.82,True,0.0,0
TRX003065,10.37,True,0.0,0
TRX003066,15.12,True,0.0,0
TRX003067,3.18,True,0.0,1
TRX003068,12.94,True,0.0,0
TRX003069,3.2,True,0.0,1
TRX003070,26.69,True,0.0,0
TRX003071,1.98,True,0.0,0
TRX003072,4.31,True,0.0,1
TRX003073,2.15,True,0.0,0
TRX003074,20.58,True,0.0,0
TRX003075,10.5,True,0.0,0
TRX003076,45.93,True,0.0,1
TRX003077,31.41,True,0.0,1
TRX003078,27.02,True,0.0,1
TRX003079,16.58,True,0.0,0
TRX003080,2.67,True,0.0,0
TRX003081,11.81,True,0.0,1
TRX003082,27.5,True,0.0,0
TRX003083,61.53,True,0.0,0
TRX003084,23.01,True,0.0,1
TRX003085,18.93,True,0.0,1
TRX003086,24.28,True,0.0,0
TRX003087,21.52,True,0.0,0
TRX003088,10.12,True,0.0,0
TRX003089,7.19,True,0.0,0
TRX003090,2.54,True,0.0,1
TRX003091,12.23,True,0.0,1
TRX003092,39.31,True,0.0,0
TRX003093,0.99,True,0.0,0
